Myosin regulatory light chain 12A;Myosin regulatory light chain 12B,MYL12A;MYL12B,25.61597,25.94447,25.40665,26.85828,27.37617,26.59363,25.09832,25.2285,25.46498
BUB3-interacting and GLEBS motif-containing protein ZNF207,ZNF207,21.81449,20.93099,21.85643,18.82554,20.86703,18.68217,18.20861,18.20161,22.87264
Ribosomal L1 domain-containing protein 1,RSL1D1,24.58342,24.53148,24.38001,22.78961,22.28207,23.96693,22.74878,23.82765,22.53326
Mitotic checkpoint protein BUB3,BUB3,24.21141,24.25839,24.1961,23.29292,23.37981,23.47234,23.60014,24.24111,24.40581
Serum paraoxonase/arylesterase 2,PON2,19.61761,17.84382,19.26397,17.7157,19.41056,23.09603,22.87755,21.29838,18.00155
MICOS complex subunit MIC25,CHCHD6,17.87947,20.44647,19.02284,18.01597,18.08012,18.87375,20.75189,20.74673,21.51196
Lamin-B2,LMNB2,26.49262,26.35272,25.86755,26.91125,27.23699,26.33526,26.86053,26.53884,27.55369
Clustered mitochondria protein homolog,CLUH,20.21193,19.60263,20.18495,19.29208,19.97713,18.887,18.51526,19.47918,20.01
Katanin p60 ATPase-containing subunit A-like 2,KATNAL2,23.72598,24.04885,23.50021,21.57833,21.86265,18.95869,24.04685,23.45926,24.50191
Protein syndesmos,NUDT16L1,20.15016,20.70531,21.07953,20.21027,19.45282,20.54727,22.51809,23.01793,19.75802
Protein FAM134C,FAM134C,17.89171,17.85614,19.43543,18.51577,19.08152,20.08291,20.00881,19.49581,20.09494
"Lon protease homolog, mitochondrial",LONP1,24.48444,24.52839,25.07916,24.03423,23.65316,23.99783,24.1536,23.73355,23.76101
AP-1 complex subunit mu-1;AP-1 complex subunit mu-2,AP1M1;AP1M2,19.23458,21.24934,21.81757,19.35234,18.29597,22.09655,21.87068,21.52267,20.87267
26S proteasome non-ATPase regulatory subunit 8,PSMD8,23.70788,23.63556,24.31576,23.56628,20.70801,23.88567,23.87079,23.69339,23.23358
Histone H3;Histone H3.3,H3F3B;H3F3A,27.238,27.96774,25.84122,26.50591,25.62187,27.72449,28.09497,28.4032,27.12199
DAZ-associated protein 1,DAZAP1,24.16913,24.34042,24.59029,22.37015,22.10326,22.03396,22.92832,23.11786,22.69931
"39S ribosomal protein L4, mitochondrial",MRPL4,21.81792,21.84303,21.37899,21.08076,21.63538,20.68175,18.86017,20.84114,21.32745
DNA-directed RNA polymerase II subunit RPB9,POLR2I,18.80032,18.79023,19.01857,19.37305,20.82516,20.53203,18.03358,18.20766,21.82042
Inositol monophosphatase 2,IMPA2,22.00874,22.24632,22.57605,20.34672,18.04355,19.09069,18.39473,18.85325,19.33324
Protein LSM12 homolog,LSM12,22.97479,22.94274,22.59846,22.60989,23.19646,22.89432,23.42432,23.45538,23.1041
Calpain small subunit 1,CAPNS1,23.63677,24.09208,23.80745,24.14802,23.80469,23.72401,22.83767,23.06638,23.47828
Glucosidase 2 subunit beta,PRKCSH,25.78509,25.95837,25.69195,26.57152,26.92479,26.0653,26.24893,25.96332,26.92536
Transmembrane protein 205,TMEM205,20.6305,20.86325,18.98734,20.04734,18.23744,20.58031,22.28339,20.98099,20.18737
Methylthioribose-1-phosphate isomerase,MRI1,17.89799,18.27998,18.48495,19.41136,19.5336,18.84802,20.6192,18.11197,19.88783
Putative oxidoreductase GLYR1,GLYR1,21.05848,20.91969,20.194,20.21058,21.42358,19.26324,20.33865,21.63502,20.46054
Eukaryotic translation initiation factor 3 subunit K,EIF3K,24.16607,24.44266,24.12289,23.72817,23.80025,23.19951,22.9512,23.25265,22.03842
Splicing factor 3A subunit 2,SF3A2,21.82916,21.90573,21.43436,21.63005,23.2487,20.30886,20.11261,21.46064,22.13066
Nicalin,NCLN,20.94271,21.50906,22.52736,20.74659,17.43867,19.94921,20.38743,21.24266,21.74763
Deoxyribonuclease-2-alpha,DNASE2,21.59519,21.37862,21.91254,21.60793,20.20595,18.84372,20.84207,20.96042,21.72384
mRNA cap guanine-N7 methyltransferase,RNMT,20.33604,21.47452,19.24414,18.91024,18.29223,18.81229,22.44713,22.4115,22.20523
RNA-binding protein 42,RBM42,21.69587,21.82547,21.65818,21.5981,22.77764,21.61607,20.81886,20.54689,20.8423
Ubiquitin-conjugating enzyme E2 S,UBE2S,22.81495,22.71091,22.28354,21.65246,21.93977,22.41426,18.49904,21.18453,18.25018
DnaJ homolog subfamily C member 7,DNAJC7,21.4312,21.69655,19.03588,21.4109,18.73568,21.25188,20.02356,21.72929,18.28046
Bifunctional coenzyme A synthase;Phosphopantetheine adenylyltransferase;Dephospho-CoA kinase,COASY,18.56786,19.66654,18.01597,18.88506,19.27134,18.3067,19.44566,19.2945,19.58153
RING finger protein unkempt homolog,UNK,17.71805,19.20767,20.54344,19.27741,19.52131,19.07073,18.46219,19.82411,18.6555
tRNA (guanine(26)-N(2))-dimethyltransferase,TRMT1,22.09989,21.90334,21.49619,20.09601,20.31584,18.86115,19.57498,19.45525,17.65895
Haloacid dehalogenase-like hydrolase domain-containing protein 2,HDHD2,20.71582,21.13521,19.73468,20.19172,20.79456,19.97687,22.53777,22.00673,22.59939
Bleomycin hydrolase,BLMH,22.67414,22.4892,23.65371,17.54025,17.50364,23.53445,23.3041,22.48365,22.67392
Glucose-6-phosphatase 3,G6PC3,20.92955,20.99466,21.50669,19.4927,18.02576,21.90216,21.18265,21.32575,20.48768
Proteasome activator complex subunit 3,PSME3,24.92402,25.21319,25.26091,23.66069,24.3577,24.37405,22.38184,20.59396,23.15264
,SLC35A4,20.32773,20.15783,22.16962,20.75581,19.14986,17.83472,21.13521,20.79352,19.77262
Coatomer subunit epsilon,COPE,22.96254,22.48375,22.28076,23.04019,23.73769,22.60754,22.63014,23.07632,22.97698
"Persulfide dioxygenase ETHE1, mitochondrial",ETHE1,18.08934,20.6126,19.17611,18.44834,20.76271,20.37833,19.45693,18.03424,22.74516
rRNA 2-O-methyltransferase fibrillarin,FBL,25.60685,25.70754,25.67732,24.91164,25.07235,24.90953,23.52253,25.01316,24.21601
Amino acid transporter;Neutral amino acid transporter B(0),SLC1A5,23.16772,23.40198,23.14243,21.21353,18.8378,21.28844,21.7862,21.65927,21.68282
Mitochondrial import inner membrane translocase subunit TIM44,TIMM44,21.2227,22.32262,22.55321,22.46259,17.52792,19.00227,19.42797,18.39208,21.65665
Zinc finger protein 428,ZNF428,20.36367,20.40738,19.29738,21.51711,21.76251,20.61612,23.20148,23.2894,23.55614
Zinc finger CCCH domain-containing protein 4,ZC3H4,20.37772,19.58979,20.34668,20.08101,21.63702,19.12431,18.75225,20.59615,19.23051
PIH1 domain-containing protein 1,PIH1D1,21.55623,20.86295,20.89623,20.40541,21.23327,17.06874,19.15176,18.49543,20.98454
Bifunctional polynucleotide phosphatase/kinase;Polynucleotide 3-phosphatase;Polynucleotide 5-hydroxyl-kinase,PNKP,21.98722,21.28297,22.13157,21.22664,22.68453,21.39362,20.9379,21.82034,19.81142
,,21.63125,20.65858,22.02361,20.25964,18.86388,21.08421,21.54736,21.62087,22.1428
Lysosomal alpha-mannosidase;Lysosomal alpha-mannosidase A peptide;Lysosomal alpha-mannosidase B peptide;Lysosomal alpha-mannosidase C peptide;Lysosomal alpha-mannosidase D peptide;Lysosomal alpha-mannosidase E peptide,MAN2B1,21.65036,21.90793,17.25486,18.51342,21.43369,19.49116,18.97935,20.00598,17.62523
Putative uncharacterized protein LOC400499,,24.64262,25.21605,24.76304,24.70641,25.811,24.07202,25.71895,23.77425,23.97106
Exosome complex component RRP46,EXOSC5,20.70472,17.86246,21.52893,20.67547,20.36014,18.57195,19.28413,19.43338,20.45047
"40S ribosomal protein S5;40S ribosomal protein S5, N-terminally processed",RPS5,27.86071,27.97624,28.46334,26.77279,26.68432,27.06384,26.10422,26.35045,25.88173
Alpha-soluble NSF attachment protein,NAPA,22.78995,22.79913,23.21457,22.14725,21.94306,22.32036,23.64229,22.81646,23.95571
60S ribosomal protein L18a,RPL18A,25.93366,26.03877,26.30624,24.62611,22.89428,25.42175,25.39129,25.83916,24.44658
Epidermal growth factor receptor substrate 15-like 1,EPS15L1,20.43695,20.45794,20.78309,21.56235,21.28093,21.38979,21.56853,21.15357,21.87849
ER membrane protein complex subunit 10,EMC10,20.37631,18.53665,18.50963,19.45816,19.93372,18.27065,18.16963,18.45892,19.88629
DNA polymerase;DNA polymerase delta catalytic subunit,POLD1,22.96946,23.45964,21.68851,18.68948,20.91918,21.43166,18.1372,18.46985,18.63859
SURP and G-patch domain-containing protein 2,SUGP2,22.54491,22.564,22.87431,23.21474,23.31631,23.95154,24.0059,24.52468,22.5135
"Alkyldihydroxyacetonephosphate synthase, peroxisomal",AGPS,22.44081,22.63196,23.04906,22.11598,22.52205,22.4675,22.65674,21.82644,21.87429
Kinesin-like protein KIF2A,KIF2A,22.6404,21.90815,23.49069,23.69083,23.00989,23.6212,23.99231,24.20687,23.97018
ATP-dependent RNA helicase DDX39A,DDX39A,18.97074,19.25361,19.6619,20.22752,18.33537,19.55959,18.14922,19.56151,18.83492
PDZ and LIM domain protein 1,PDLIM1,24.9958,25.53742,24.93242,23.51123,24.00007,23.47197,19.27371,21.74082,22.16665
Cytosolic acyl coenzyme A thioester hydrolase,ACOT7,25.19798,24.95016,24.34435,24.7092,24.59884,25.70314,27.38187,27.17245,27.26365
AH receptor-interacting protein,AIP,21.88904,17.68135,18.74853,22.32915,22.50388,22.39354,22.77262,19.44454,23.25205
GTP-binding protein 1,GTPBP1,22.16641,22.58598,22.36872,22.18074,21.75695,22.87213,22.57847,22.91661,21.776
AP-3 complex subunit beta-1,AP3B1,21.5702,21.75316,21.25159,20.98704,21.08751,21.29989,20.66536,20.8459,18.8485
26S proteasome non-ATPase regulatory subunit 11,PSMD11,25.67163,25.77271,26.15108,25.53341,25.48806,25.93535,25.70126,25.90768,25.85975
26S proteasome non-ATPase regulatory subunit 12,PSMD12,23.86759,23.84566,24.5604,24.1043,22.8343,24.51665,24.55795,24.76744,23.86693
Membrane-associated progesterone receptor component 1,PGRMC1,25.47772,25.47612,26.18718,24.78172,24.14422,25.00385,26.51908,26.26513,25.88392
DNA fragmentation factor subunit alpha,DFFA,22.37745,22.62288,22.59905,21.70438,22.42381,21.40354,21.61881,21.08693,21.66575
Chloride intracellular channel protein 1,CLIC1,26.4899,26.46992,26.96433,27.92931,27.12129,28.2615,25.71516,26.6539,25.25911
Eukaryotic translation initiation factor 3 subunit F,EIF3F,25.88379,25.69083,26.48722,26.26792,24.24569,25.60623,24.78661,24.52803,24.19242
Importin-5,IPO5,27.16125,27.17389,27.5969,26.54053,24.12794,27.47584,25.64127,26.11745,21.71921
Histone deacetylase complex subunit SAP18,SAP18,23.51268,23.4957,22.72415,23.51003,23.91442,22.38393,22.16319,21.90492,23.09714
Insulin-like growth factor 2 mRNA-binding protein 3,IGF2BP3,26.32022,26.28376,26.25508,25.56695,25.83925,25.77407,24.66963,25.08902,25.11072
RNA 3-terminal phosphate cyclase,RTCA,20.98029,18.05504,18.44914,19.11101,18.28425,18.44049,21.80101,20.30908,20.80073
Cytochrome c oxidase subunit NDUFA4,NDUFA4,23.8691,23.57473,24.13837,22.79836,21.62587,22.99524,22.70649,22.54943,21.94682
26S proteasome non-ATPase regulatory subunit 14,PSMD14,24.14795,24.50252,24.74638,24.53902,24.64466,23.84364,23.89532,24.47401,24.2333
Myc box-dependent-interacting protein 1,BIN1,18.19658,20.35676,19.7299,20.30863,21.73678,19.09902,21.62194,19.41585,22.59962
Importin subunit alpha-4,KPNA3,21.55586,22.16974,22.23856,22.97314,22.15493,22.6474,22.56435,21.87079,18.92196
Syntenin-1,SDCBP,21.08414,18.16297,18.6179,21.40395,22.96093,21.75601,21.76259,22.67749,22.8304
Nucleolar protein 56,NOP56,25.0618,24.89901,25.17116,23.42905,23.87511,24.2868,25.21033,25.93137,24.47029
ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y,DDX3X;DDX3Y,26.39656,26.39478,26.68565,26.34537,26.6803,26.32397,25.71148,26.00346,26.2348
Podocalyxin,PODXL,24.56813,25.18884,25.14911,22.71578,21.80388,23.92669,22.13308,24.16906,22.74933
Pirin,PIR,21.7157,21.56519,22.19691,20.86212,20.65526,20.75116,18.82686,18.74632,19.05724
Importin subunit alpha-3,KPNA4,24.79754,24.89841,24.43403,24.79362,24.18435,24.80882,24.53005,23.57496,23.97657
"Serine/threonine-protein phosphatase 6 catalytic subunit;Serine/threonine-protein phosphatase 6 catalytic subunit, N-terminally processed",PPP6C,22.32411,21.95798,23.0987,22.22609,20.54312,22.5563,22.37249,22.21623,21.00799
Ubiquitin-conjugating enzyme E2 C,UBE2C,21.78001,21.70092,20.68885,19.77025,19.9012,17.36899,18.47384,19.14217,18.80855
Acyl-CoA desaturase,SCD,21.29849,21.06085,20.31672,20.32334,18.25732,22.67388,19.62385,19.24495,19.03327
AT-rich interactive domain-containing protein 1A,ARID1A,21.857,22.25926,22.3995,18.97638,21.29199,21.1979,19.44942,20.12805,20.60892
Dihydropyrimidinase-related protein 4,DPYSL4,20.04527,19.74044,20.66397,25.42985,25.61689,25.37624,26.94994,26.50482,27.39689
AP-3 complex subunit delta-1,AP3D1,21.95862,22.35434,22.29765,21.72646,22.21842,20.0315,21.50397,18.97134,22.42419
Chromodomain-helicase-DNA-binding protein 1,CHD1,23.36413,23.38324,23.66362,23.96605,24.48567,21.3151,23.58944,26.21573,22.99941
Programmed cell death protein 5,PDCD5,25.06829,24.83947,24.75068,25.33776,26.14849,24.88976,24.58377,24.22839,25.31993
"Protein arginine N-methyltransferase 5;Protein arginine N-methyltransferase 5, N-terminally processed",PRMT5,22.63969,23.20432,23.51208,16.38548,19.08992,22.56885,22.70081,22.31124,19.23407
Na(+)/H(+) exchange regulatory cofactor NHE-RF1,SLC9A3R1,24.99852,24.87516,24.31797,22.92624,23.86306,21.36394,19.34429,21.36634,21.66136
Tumor necrosis factor receptor superfamily member 10B,TNFRSF10B,19.4908,19.89525,20.21039,20.89711,20.54727,21.23474,18.86641,19.33787,18.73437
Homeobox protein Meis2;Homeobox protein Meis1,MEIS2;MEIS1,19.76393,19.14248,19.27225,18.83319,19.2028,20.72484,22.14691,20.35617,19.68895
Tripeptidyl-peptidase 1,TPP1,21.91594,22.25963,22.02141,21.98631,23.33415,22.89525,23.98945,23.37066,23.44683
Transcription elongation regulator 1,TCERG1,23.93292,23.16576,23.41313,24.43365,24.72333,24.40989,17.83797,23.87127,23.08192
Proteasome subunit alpha type-7,PSMA7,26.00855,25.83224,26.22534,26.15165,26.18963,25.63206,25.46638,25.35219,26.21693
Microsomal glutathione S-transferase 3,MGST3,20.68106,21.25072,21.6577,22.01621,19.63567,24.03984,25.54005,24.00949,22.45736
Tax1-binding protein 3,TAX1BP3,19.1698,18.12485,17.5532,18.98581,19.2878,18.18906,18.01478,22.4353,21.7369
Histone acetyltransferase type B catalytic subunit,HAT1,23.46787,23.3684,24.15066,23.60241,20.30194,23.88176,20.24417,22.82124,18.80414
Peripheral plasma membrane protein CASK,CASK,21.75886,22.62359,21.57344,19.90718,19.59788,21.38422,21.65587,21.29681,20.71883
Cytochrome b-c1 complex subunit 8,UQCRQ,18.1587,21.66066,22.31443,21.44678,18.0939,22.03258,22.50475,22.29637,18.77193
Protein phosphatase 1 regulatory subunit 12A,PPP1R12A,24.65174,25.13195,24.6871,25.368,26.44153,25.66403,22.97947,23.80045,21.80534
Cyclin-G-associated kinase,GAK,20.29041,20.06868,20.91415,21.00696,18.18947,21.53417,21.095,20.73719,20.42788
Exportin-1,XPO1,25.54005,25.62993,26.26832,24.59446,22.1061,25.55836,24.57115,24.92669,22.83919
"Spectrin beta chain, non-erythrocytic 2",SPTBN2,20.31241,19.27628,20.19881,19.41716,17.62549,20.83569,21.48345,20.7967,21.09526
Plexin-B2,PLXNB2,19.30275,19.15413,21.40213,21.62328,20.39533,21.91608,21.26282,21.24771,21.00244
U2 snRNP-associated SURP motif-containing protein,U2SURP,22.08089,22.07251,21.80664,21.81648,21.1598,21.56421,18.78631,19.27333,18.2538
TPR and ankyrin repeat-containing protein 1,TRANK1,21.70354,21.96166,22.73005,22.25595,21.86823,22.18837,20.94771,20.52822,20.97778
"Kinesin-like protein KIF3B;Kinesin-like protein KIF3B, N-terminally processed",KIF3B,21.07182,19.12417,20.68132,20.54699,19.18711,20.95971,19.13628,18.16904,23.08691
Phosphoribosylformylglycinamidine synthase,PFAS,25.96404,25.8703,26.13712,24.2352,24.58348,24.26614,21.61648,23.60388,21.47749
Serine/threonine-protein kinase DCLK1,DCLK1,19.07154,20.22753,21.15567,23.56535,22.332,22.49304,26.69644,25.85873,26.47596
U6 snRNA-associated Sm-like protein LSm1,LSM1,22.10968,21.69106,20.75148,18.33666,22.61331,18.18896,21.54095,20.58573,21.07822
Secretory carrier-associated membrane protein 1,SCAMP1,19.18139,21.18132,21.00703,19.44995,19.68654,21.24928,21.82373,21.40406,21.06979
Actin-related protein 2/3 complex subunit 1B,ARPC1B,19.99258,18.42498,21.47427,18.17095,20.14524,20.63741,20.77788,22.0474,19.49863
Actin-related protein 2/3 complex subunit 2,ARPC2,24.16454,23.21571,23.72931,23.69317,22.89299,24.11362,24.90532,24.50882,24.78422
Actin-related protein 2/3 complex subunit 3,ARPC3,23.00965,23.40054,23.49216,23.27341,20.27082,24.03255,24.20277,23.95766,23.82007
DNA-directed RNA polymerases I and III subunit RPAC1,POLR1C,20.70742,20.98669,21.34186,21.32509,16.74219,21.28782,18.12011,20.54255,20.46683
Membrane-associated progesterone receptor component 2,PGRMC2,20.67848,22.07379,23.05877,19.9061,18.26644,20.95596,20.08398,22.60874,19.60601
Prefoldin subunit 6,PFDN6,23.99378,24.15337,23.45098,24.32691,25.22358,24.28982,24.54079,24.2438,24.99516
Glutathione S-transferase A4,GSTA4,19.16867,18.83836,18.36806,19.99462,19.97414,19.59871,23.86439,22.0231,23.70219
Neurosecretory protein VGF;Neuroendocrine regulatory peptide-1;Neuroendocrine regulatory peptide-2;Antimicrobial peptide VGF[554-577],VGF,19.15162,15.98833,18.37335,19.03109,19.42458,22.32959,28.51995,28.02728,29.46429
Surfeit locus protein 4,SURF4,20.89888,20.64342,20.586,21.69795,18.09239,22.39723,22.40044,22.09365,19.03679
UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,OGT,18.45691,18.65997,18.36797,19.13363,18.50649,17.8806,20.16704,19.39234,18.35535
Protein phosphatase 1G,PPM1G,23.93166,23.76871,24.46725,23.94673,23.71177,23.1475,22.47781,22.44705,22.37624
Eukaryotic translation initiation factor 3 subunit D,EIF3D,24.84575,24.4706,24.65807,23.58909,24.39983,23.6888,23.85367,23.64284,22.64981
Syntaxin-7,STX7,22.38672,22.88755,21.16809,18.37845,23.18271,21.31451,24.52361,23.85024,24.02555
Prolyl 4-hydroxylase subunit alpha-2,P4HA2,20.57985,18.97534,19.76877,19.34419,19.10895,21.10438,19.42225,20.59541,19.57012
Synaptobrevin homolog YKT6,YKT6,22.27787,17.82213,22.35402,22.03197,21.43984,22.5341,19.96453,22.29162,22.13571
Actin-related protein 2/3 complex subunit 5,ARPC5,21.53022,21.75756,21.12925,21.6957,22.93943,21.8271,23.20394,23.11644,24.04235
"Fatty acid-binding protein, brain",FABP7,20.48562,22.93198,18.06156,31.02947,31.6143,31.09861,28.27395,29.06615,29.90756
Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,DHX15,26.20142,25.91657,26.69126,25.80836,25.09668,26.16622,25.56912,26.10779,25.13336
U4/U6 small nuclear ribonucleoprotein Prp4,PRPF4,22.26677,21.94253,22.07186,21.81691,21.91732,22.50201,21.49843,22.10773,21.84238
D-3-phosphoglycerate dehydrogenase,PHGDH,28.65803,28.75637,29.14214,27.52118,27.39697,26.82833,24.92696,26.90116,25.59665
Cytoplasmic dynein 1 light intermediate chain 2,DYNC1LI2,22.47093,22.0548,21.62627,23.84709,24.66422,23.49582,22.88207,22.09674,23.60874
26S proteasome non-ATPase regulatory subunit 3,PSMD3,25.43342,24.77264,25.6002,24.81924,22.87869,25.52358,25.56564,25.64875,23.81841
Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 1;Sulfate adenylyltransferase;Adenylyl-sulfate kinase,PAPSS1,22.32904,22.40645,23.03708,21.38063,18.2193,22.33906,22.12278,22.44334,22.0477
U4/U6.U5 tri-snRNP-associated protein 1,SART1,20.81104,22.1195,21.03664,22.20899,22.34015,21.75091,21.58811,22.08148,21.53312
Transforming growth factor beta-1-induced transcript 1 protein,TGFB1I1,18.86764,17.78857,19.40154,18.13578,19.92219,20.17499,18.36322,18.13691,18.822
SLIT-ROBO Rho GTPase-activating protein 3,SRGAP3,18.69039,20.25049,19.10981,23.74139,21.86767,22.72163,23.55133,23.30159,20.91998
Heat shock 70 kDa protein 12A,HSPA12A,19.00373,17.801,20.71907,18.32218,17.00953,19.22913,21.41792,20.85825,20.70742
RNA-binding protein Musashi homolog 1,MSI1,22.40795,22.98068,22.34784,24.10605,25.55558,24.43441,23.07184,24.52666,24.24075
Heterogeneous nuclear ribonucleoprotein R,HNRNPR,27.81415,27.72325,27.83171,28.45486,28.53085,28.11838,28.02718,28.10983,28.19798
U4/U6 small nuclear ribonucleoprotein Prp3,PRPF3,21.66379,21.84452,21.27207,21.90356,19.37003,20.60991,18.39284,20.83337,21.29777
Thioredoxin-like protein 1,TXNL1,24.56721,24.62282,24.37577,23.97474,24.25652,24.05275,23.84345,23.8992,24.63694
"Serine protease HTRA2, mitochondrial",HTRA2,17.85792,18.96455,17.37735,19.56824,18.13691,18.89856,19.66502,18.81987,17.77012
